SRR,Coverage,Species
SRR1945869,12.2642,Arabidopsis_thaliana
SRR1945870,12.5132,Arabidopsis_thaliana
SRR1945871,10.4098,Arabidopsis_thaliana
SRR1945872,10.1863,Arabidopsis_thaliana
SRR1945873,10.9283,Arabidopsis_thaliana
SRR1945874,11.0696,Arabidopsis_thaliana
SRR1945875,9.36838,Arabidopsis_thaliana
SRR1945876,21.6689,Arabidopsis_thaliana
SRR1945877,9.5796,Arabidopsis_thaliana
SRR1945878,10.4517,Arabidopsis_thaliana
SRR1945879,12.7763,Arabidopsis_thaliana
SRR1945880,9.81095,Arabidopsis_thaliana
SRR1945882,11.1006,Arabidopsis_thaliana
SRR1945883,19.5413,Arabidopsis_thaliana
SRR1945884,18.373,Arabidopsis_thaliana
SRR1945886,17.7792,Arabidopsis_thaliana
SRR1945887,11.4564,Arabidopsis_thaliana
SRR1945888,10.0007,Arabidopsis_thaliana
SRR1945889,11.7055,Arabidopsis_thaliana
SRR1945890,9.54955,Arabidopsis_thaliana
SRR1945891,19.4021,Arabidopsis_thaliana
SRR1945892,18.7157,Arabidopsis_thaliana
SRR1945893,11.1256,Arabidopsis_thaliana
SRR1945894,9.39677,Arabidopsis_thaliana
SRR1945895,7.48646,Arabidopsis_thaliana
SRR1945896,16.0722,Arabidopsis_thaliana
SRR1945897,18.1836,Arabidopsis_thaliana
SRR1945898,11.8474,Arabidopsis_thaliana
SRR1945899,16.781,Arabidopsis_thaliana
SRR1945900,9.87392,Arabidopsis_thaliana
SRR1945901,8.76806,Arabidopsis_thaliana
SRR1945902,9.50191,Arabidopsis_thaliana
SRR1945903,19.9794,Arabidopsis_thaliana
SRR1945904,8.9394,Arabidopsis_thaliana
SRR1945905,6.0813,Arabidopsis_thaliana
SRR1945906,11.6648,Arabidopsis_thaliana
SRR1945907,14.2223,Arabidopsis_thaliana
SRR1945908,9.82184,Arabidopsis_thaliana
SRR1945909,14.4174,Arabidopsis_thaliana
SRR1945910,10.8477,Arabidopsis_thaliana
SRR1945911,11.3503,Arabidopsis_thaliana
SRR1945912,11.6827,Arabidopsis_thaliana
SRR1945913,55.8943,Arabidopsis_thaliana
SRR1945914,36.7883,Arabidopsis_thaliana
SRR1945915,20.0884,Arabidopsis_thaliana
SRR1945916,16.5973,Arabidopsis_thaliana
SRR1945917,11.8552,Arabidopsis_thaliana
SRR1945918,9.65608,Arabidopsis_thaliana
SRR1945919,6.20927,Arabidopsis_thaliana
SRR1945920,19.4868,Arabidopsis_thaliana
SRR1945921,12.3477,Arabidopsis_thaliana
SRR1945922,12.0874,Arabidopsis_thaliana
SRR1945923,12.7666,Arabidopsis_thaliana
SRR1945924,17.3056,Arabidopsis_thaliana
SRR1945925,9.95603,Arabidopsis_thaliana
SRR1945926,10.4386,Arabidopsis_thaliana
SRR1945927,16.2493,Arabidopsis_thaliana
SRR1945928,12.6511,Arabidopsis_thaliana
SRR1945929,20.0532,Arabidopsis_thaliana
SRR1945930,15.1887,Arabidopsis_thaliana
SRR1945931,9.44502,Arabidopsis_thaliana
SRR1945932,20.8941,Arabidopsis_thaliana
SRR1945933,8.99155,Arabidopsis_thaliana
SRR1945934,11.6664,Arabidopsis_thaliana
SRR1945935,10.1801,Arabidopsis_thaliana
SRR1945936,10.2826,Arabidopsis_thaliana
SRR1945937,10.1662,Arabidopsis_thaliana
SRR1945938,10.551,Arabidopsis_thaliana
SRR1945939,51.2234,Arabidopsis_thaliana
SRR1945940,10.8412,Arabidopsis_thaliana
SRR1945941,18.6415,Arabidopsis_thaliana
SRR1945942,10.7582,Arabidopsis_thaliana
SRR1945943,16.4595,Arabidopsis_thaliana
SRR1945944,9.70587,Arabidopsis_thaliana
SRR1945945,13.0231,Arabidopsis_thaliana
SRR1945946,22.7647,Arabidopsis_thaliana
SRR1945947,6.95658,Arabidopsis_thaliana
SRR1945948,13.3407,Arabidopsis_thaliana
SRR1945949,40.6587,Arabidopsis_thaliana
SRR1945950,48.1182,Arabidopsis_thaliana
SRR1945951,50.4845,Arabidopsis_thaliana
SRR1945952,53.4055,Arabidopsis_thaliana
SRR1945953,14.9601,Arabidopsis_thaliana
SRR1945954,41.2519,Arabidopsis_thaliana
SRR1945955,40.926,Arabidopsis_thaliana
SRR1945956,9.18906,Arabidopsis_thaliana
SRR1945957,10.7358,Arabidopsis_thaliana
SRR1945958,47.4799,Arabidopsis_thaliana
SRR1945959,42.9603,Arabidopsis_thaliana
SRR1945960,10.1686,Arabidopsis_thaliana
SRR1945961,10.5503,Arabidopsis_thaliana
SRR1945962,39.4566,Arabidopsis_thaliana
SRR1945963,10.6309,Arabidopsis_thaliana
SRR1945964,13.6882,Arabidopsis_thaliana
SRR1945965,43.3285,Arabidopsis_thaliana
SRR1945966,20.559,Arabidopsis_thaliana
SRR1945967,17.9565,Arabidopsis_thaliana
SRR1945968,11.185,Arabidopsis_thaliana
SRR1945970,13.1854,Arabidopsis_thaliana
SRR1945971,9.02711,Arabidopsis_thaliana
SRR1945972,20.684,Arabidopsis_thaliana
SRR1945973,17.156,Arabidopsis_thaliana
SRR1945974,5.11202,Arabidopsis_thaliana
SRR1945975,18.5303,Arabidopsis_thaliana
SRR1945976,20.8956,Arabidopsis_thaliana
SRR1945977,24.2879,Arabidopsis_thaliana
SRR1945978,11.0862,Arabidopsis_thaliana
SRR1945979,15.04,Arabidopsis_thaliana
SRR1945980,15.0976,Arabidopsis_thaliana
SRR1945981,15.9624,Arabidopsis_thaliana
SRR1945982,17.8072,Arabidopsis_thaliana
SRR1945983,18.081,Arabidopsis_thaliana
SRR1945984,23.262,Arabidopsis_thaliana
SRR1945985,31.6082,Arabidopsis_thaliana
SRR1945986,20.2675,Arabidopsis_thaliana
SRR1945987,16.4315,Arabidopsis_thaliana
SRR1945988,8.64288,Arabidopsis_thaliana
SRR1945989,14.1194,Arabidopsis_thaliana
SRR1945990,9.62329,Arabidopsis_thaliana
SRR1945991,13.4363,Arabidopsis_thaliana
SRR1945992,18.337,Arabidopsis_thaliana
SRR1945993,36.5368,Arabidopsis_thaliana
SRR1945994,9.6525,Arabidopsis_thaliana
SRR1945995,11.4043,Arabidopsis_thaliana
SRR1945996,39.2066,Arabidopsis_thaliana
SRR1945997,27.3694,Arabidopsis_thaliana
SRR1945998,18.5889,Arabidopsis_thaliana
SRR1945999,18.2248,Arabidopsis_thaliana
SRR1946000,9.52681,Arabidopsis_thaliana
SRR1946001,39.2117,Arabidopsis_thaliana
SRR1946002,12.5292,Arabidopsis_thaliana
SRR1946003,78.2219,Arabidopsis_thaliana
SRR1946004,11.5311,Arabidopsis_thaliana
SRR1946005,18.4319,Arabidopsis_thaliana
SRR1946006,15.1072,Arabidopsis_thaliana
SRR1946007,21.6551,Arabidopsis_thaliana
SRR1946008,24.1577,Arabidopsis_thaliana
SRR1946009,15.9498,Arabidopsis_thaliana
SRR1946010,11.7054,Arabidopsis_thaliana
SRR1946011,11.4692,Arabidopsis_thaliana
SRR1946012,24.4516,Arabidopsis_thaliana
SRR1946013,28.359,Arabidopsis_thaliana
SRR1946014,32.5693,Arabidopsis_thaliana
SRR1946015,22.4951,Arabidopsis_thaliana
SRR1946016,51.6624,Arabidopsis_thaliana
SRR1946017,48.0327,Arabidopsis_thaliana
SRR1946020,35.3921,Arabidopsis_thaliana
SRR1946021,23.9901,Arabidopsis_thaliana
SRR1946022,43.1431,Arabidopsis_thaliana
SRR1946023,13.1201,Arabidopsis_thaliana
SRR1946024,35.5475,Arabidopsis_thaliana
SRR1946025,19.2104,Arabidopsis_thaliana
SRR1946026,16.064,Arabidopsis_thaliana
SRR1946027,31.8152,Arabidopsis_thaliana
SRR1946028,10.0052,Arabidopsis_thaliana
SRR1946029,14.6286,Arabidopsis_thaliana
SRR1946030,16.818,Arabidopsis_thaliana
SRR1946031,15.1808,Arabidopsis_thaliana
SRR1946032,18.2623,Arabidopsis_thaliana
SRR1946033,12.6935,Arabidopsis_thaliana
SRR1946034,20.1677,Arabidopsis_thaliana
SRR1946035,12.5243,Arabidopsis_thaliana
SRR1946036,31.3134,Arabidopsis_thaliana
SRR1946037,25.5376,Arabidopsis_thaliana
SRR1946038,27.9567,Arabidopsis_thaliana
SRR1946039,26.6391,Arabidopsis_thaliana
SRR1946040,16.3508,Arabidopsis_thaliana
SRR1946041,13.149,Arabidopsis_thaliana
SRR1946042,53.8986,Arabidopsis_thaliana
SRR1946043,15.6598,Arabidopsis_thaliana
SRR1946044,17.1501,Arabidopsis_thaliana
SRR1946045,12.4453,Arabidopsis_thaliana
SRR1946046,17.7738,Arabidopsis_thaliana
SRR1946047,26.7969,Arabidopsis_thaliana
SRR1946048,19.314,Arabidopsis_thaliana
SRR1946049,31.0566,Arabidopsis_thaliana
SRR1946050,24.6712,Arabidopsis_thaliana
SRR1946051,23.1515,Arabidopsis_thaliana
SRR1946052,24.6824,Arabidopsis_thaliana
SRR1946053,9.63083,Arabidopsis_thaliana
SRR1946054,11.2369,Arabidopsis_thaliana
SRR1946055,11.4225,Arabidopsis_thaliana
SRR1946056,34.7782,Arabidopsis_thaliana
SRR1946057,24.6502,Arabidopsis_thaliana
SRR1946058,21.362,Arabidopsis_thaliana
SRR1946059,76.149,Arabidopsis_thaliana
SRR1946060,34.9403,Arabidopsis_thaliana
SRR1946061,44.5271,Arabidopsis_thaliana
SRR1946062,39.9079,Arabidopsis_thaliana
SRR1946063,44.0993,Arabidopsis_thaliana
SRR1946064,25.1084,Arabidopsis_thaliana
SRR1946065,32.3378,Arabidopsis_thaliana
SRR1946066,27.9666,Arabidopsis_thaliana
SRR1946067,34.4376,Arabidopsis_thaliana
SRR1946068,60.3648,Arabidopsis_thaliana
SRR1946069,19.4566,Arabidopsis_thaliana
SRR1946070,26.6859,Arabidopsis_thaliana
SRR1946071,41.8777,Arabidopsis_thaliana
SRR1946072,29.5062,Arabidopsis_thaliana
SRR1946073,29.1468,Arabidopsis_thaliana
SRR1946074,25.786,Arabidopsis_thaliana
SRR1946075,63.4176,Arabidopsis_thaliana
SRR1946076,42.2957,Arabidopsis_thaliana
SRR1946077,32.1633,Arabidopsis_thaliana
SRR1946078,8.38443,Arabidopsis_thaliana
SRR1946079,31.6903,Arabidopsis_thaliana
SRR1946080,25.8529,Arabidopsis_thaliana
SRR1946081,77.0108,Arabidopsis_thaliana
SRR1946082,20.4611,Arabidopsis_thaliana
SRR1946083,13.4953,Arabidopsis_thaliana
SRR1946084,17.9019,Arabidopsis_thaliana
SRR1946085,16.6926,Arabidopsis_thaliana
SRR1946086,25.257,Arabidopsis_thaliana
SRR1946087,52.2676,Arabidopsis_thaliana
SRR1946088,24.1426,Arabidopsis_thaliana
SRR1946089,22.9229,Arabidopsis_thaliana
SRR1946090,30.371,Arabidopsis_thaliana
SRR1946091,29.2319,Arabidopsis_thaliana
SRR1946092,32.024,Arabidopsis_thaliana
SRR1946093,32.8188,Arabidopsis_thaliana
SRR1946094,25.8179,Arabidopsis_thaliana
SRR1946095,8.2826,Arabidopsis_thaliana
SRR1946096,26.2728,Arabidopsis_thaliana
SRR1946097,19.1808,Arabidopsis_thaliana
SRR1946098,70.3249,Arabidopsis_thaliana
SRR1946099,25.6919,Arabidopsis_thaliana
SRR1946100,32.8475,Arabidopsis_thaliana
SRR1946101,36.0931,Arabidopsis_thaliana
SRR1946102,28.3979,Arabidopsis_thaliana
SRR1946103,18.1051,Arabidopsis_thaliana
SRR1946104,22.1705,Arabidopsis_thaliana
SRR1946105,17.0259,Arabidopsis_thaliana
SRR1946106,21.4301,Arabidopsis_thaliana
SRR1946107,15.5104,Arabidopsis_thaliana
SRR1946108,16.7007,Arabidopsis_thaliana
SRR1946109,12.8729,Arabidopsis_thaliana
SRR1946110,16.3671,Arabidopsis_thaliana
SRR1946111,16.1543,Arabidopsis_thaliana
SRR1946112,17.5702,Arabidopsis_thaliana
SRR1946113,15.3424,Arabidopsis_thaliana
SRR1946114,17.3412,Arabidopsis_thaliana
SRR1946115,13.629,Arabidopsis_thaliana
SRR1946116,10.841,Arabidopsis_thaliana
SRR1946117,16.6542,Arabidopsis_thaliana
SRR1946118,14.6401,Arabidopsis_thaliana
SRR1946119,18.4668,Arabidopsis_thaliana
SRR1946120,15.8577,Arabidopsis_thaliana
SRR1946121,14.8443,Arabidopsis_thaliana
SRR1946122,18.0129,Arabidopsis_thaliana
SRR1946123,15.4706,Arabidopsis_thaliana
SRR1946124,13.9743,Arabidopsis_thaliana
SRR1946125,17.8674,Arabidopsis_thaliana
SRR1946126,17.3292,Arabidopsis_thaliana
SRR1946127,10.3783,Arabidopsis_thaliana
SRR1946128,16.6495,Arabidopsis_thaliana
SRR1946129,13.9705,Arabidopsis_thaliana
SRR1946130,12.9644,Arabidopsis_thaliana
SRR1946131,16.9696,Arabidopsis_thaliana
SRR1946132,16.9778,Arabidopsis_thaliana
SRR1946133,19.1201,Arabidopsis_thaliana
SRR1946134,17.0481,Arabidopsis_thaliana
SRR1946135,17.234,Arabidopsis_thaliana
SRR1946136,15.1797,Arabidopsis_thaliana
SRR1946137,12.3659,Arabidopsis_thaliana
SRR1946138,15.8707,Arabidopsis_thaliana
SRR1946139,15.0351,Arabidopsis_thaliana
SRR1946140,17.4694,Arabidopsis_thaliana
SRR1946141,14.7948,Arabidopsis_thaliana
SRR1946142,15.5848,Arabidopsis_thaliana
SRR1946143,13.5061,Arabidopsis_thaliana
SRR1946144,16.2824,Arabidopsis_thaliana
SRR1946145,13.173,Arabidopsis_thaliana
SRR1946146,21.014,Arabidopsis_thaliana
SRR1946147,18.2037,Arabidopsis_thaliana
SRR1946148,18.3559,Arabidopsis_thaliana
SRR1946149,14.7662,Arabidopsis_thaliana
SRR1946150,15.9155,Arabidopsis_thaliana
SRR1946151,13.2584,Arabidopsis_thaliana
SRR1946152,17.3381,Arabidopsis_thaliana
SRR1946153,18.4032,Arabidopsis_thaliana
SRR1946154,17.2047,Arabidopsis_thaliana
SRR1946155,15.1316,Arabidopsis_thaliana
SRR1946156,17.8998,Arabidopsis_thaliana
SRR1946157,14.5455,Arabidopsis_thaliana
SRR1946158,12.8451,Arabidopsis_thaliana
SRR1946159,16.2073,Arabidopsis_thaliana
SRR1946160,12.3777,Arabidopsis_thaliana
SRR1946161,13.2913,Arabidopsis_thaliana
SRR1946162,14.576,Arabidopsis_thaliana
SRR1946163,14.1892,Arabidopsis_thaliana
SRR1946164,14.7105,Arabidopsis_thaliana
SRR1946165,16.8229,Arabidopsis_thaliana
SRR1946166,18.1925,Arabidopsis_thaliana
SRR1946167,17.966,Arabidopsis_thaliana
SRR1946168,14.8963,Arabidopsis_thaliana
SRR1946169,14.9029,Arabidopsis_thaliana
SRR1946170,16.7309,Arabidopsis_thaliana
SRR1946171,13.6632,Arabidopsis_thaliana
SRR1946172,15.1992,Arabidopsis_thaliana
SRR1946173,16.2665,Arabidopsis_thaliana
SRR1946174,17.5883,Arabidopsis_thaliana
SRR1946175,16.6248,Arabidopsis_thaliana
SRR1946176,13.6332,Arabidopsis_thaliana
SRR1946177,17.1739,Arabidopsis_thaliana
SRR1946178,14.7408,Arabidopsis_thaliana
SRR1946179,15.2738,Arabidopsis_thaliana
SRR1946180,14.5835,Arabidopsis_thaliana
SRR1946181,15.1556,Arabidopsis_thaliana
SRR1946182,16.111,Arabidopsis_thaliana
SRR1946183,15.8088,Arabidopsis_thaliana
SRR1946184,18.9704,Arabidopsis_thaliana
SRR1946185,22.1664,Arabidopsis_thaliana
SRR1946186,17.0707,Arabidopsis_thaliana
SRR1946187,13.7155,Arabidopsis_thaliana
SRR1946188,12.4872,Arabidopsis_thaliana
SRR1946189,16.6633,Arabidopsis_thaliana
SRR1946190,12.4449,Arabidopsis_thaliana
SRR1946191,17.2617,Arabidopsis_thaliana
SRR1946192,18.3776,Arabidopsis_thaliana
SRR1946193,17.1229,Arabidopsis_thaliana
SRR1946194,23.431,Arabidopsis_thaliana
SRR1946195,11.7491,Arabidopsis_thaliana
SRR1946196,8.22049,Arabidopsis_thaliana
SRR1946197,9.7785,Arabidopsis_thaliana
SRR1946198,11.1812,Arabidopsis_thaliana
SRR1946199,13.3411,Arabidopsis_thaliana
SRR1946200,14.5019,Arabidopsis_thaliana
SRR1946201,11.0813,Arabidopsis_thaliana
SRR1946202,10.1532,Arabidopsis_thaliana
SRR1946203,12.7455,Arabidopsis_thaliana
SRR1946204,15.7935,Arabidopsis_thaliana
SRR1946205,9.52296,Arabidopsis_thaliana
SRR1946206,11.3077,Arabidopsis_thaliana
SRR1946207,11.7285,Arabidopsis_thaliana
SRR1946208,14.7477,Arabidopsis_thaliana
SRR1946209,11.8531,Arabidopsis_thaliana
SRR1946210,11.8145,Arabidopsis_thaliana
SRR1946211,14.3316,Arabidopsis_thaliana
SRR1946212,12.2014,Arabidopsis_thaliana
SRR1946213,8.50578,Arabidopsis_thaliana
SRR1946214,9.18322,Arabidopsis_thaliana
SRR1946215,12.4855,Arabidopsis_thaliana
SRR1946216,11.6109,Arabidopsis_thaliana
SRR1946217,14.9246,Arabidopsis_thaliana
SRR1946218,9.87312,Arabidopsis_thaliana
SRR1946219,8.25488,Arabidopsis_thaliana
SRR1946220,11.8392,Arabidopsis_thaliana
SRR1946221,12.5868,Arabidopsis_thaliana
SRR1946222,18.4577,Arabidopsis_thaliana
SRR1946223,10.8737,Arabidopsis_thaliana
SRR1946224,9.75193,Arabidopsis_thaliana
SRR1946225,12.6346,Arabidopsis_thaliana
SRR1946226,12.416,Arabidopsis_thaliana
SRR1946227,17.0191,Arabidopsis_thaliana
SRR1946228,10.0691,Arabidopsis_thaliana
SRR1946229,10.9025,Arabidopsis_thaliana
SRR1946230,12.2611,Arabidopsis_thaliana
SRR1946231,10.2979,Arabidopsis_thaliana
SRR1946232,13.0286,Arabidopsis_thaliana
SRR1946233,13.2187,Arabidopsis_thaliana
SRR1946234,5.34322,Arabidopsis_thaliana
SRR1946235,13.7797,Arabidopsis_thaliana
SRR1946236,10.0135,Arabidopsis_thaliana
SRR1946237,12.2078,Arabidopsis_thaliana
SRR1946238,9.07108,Arabidopsis_thaliana
SRR1946239,15.0446,Arabidopsis_thaliana
SRR1946240,10.526,Arabidopsis_thaliana
SRR1946241,9.26447,Arabidopsis_thaliana
SRR1946242,14.2566,Arabidopsis_thaliana
SRR1946243,12.7664,Arabidopsis_thaliana
SRR1946244,14.2706,Arabidopsis_thaliana
SRR1946245,13.1825,Arabidopsis_thaliana
SRR1946246,13.0906,Arabidopsis_thaliana
SRR1946247,12.02,Arabidopsis_thaliana
SRR1946248,10.6127,Arabidopsis_thaliana
SRR1946249,9.68711,Arabidopsis_thaliana
SRR1946250,9.96617,Arabidopsis_thaliana
SRR1946251,12.2579,Arabidopsis_thaliana
SRR1946252,14.5669,Arabidopsis_thaliana
SRR1946253,12.3805,Arabidopsis_thaliana
SRR1946254,14.0492,Arabidopsis_thaliana
SRR1946255,27.393,Arabidopsis_thaliana
SRR1946256,11.1826,Arabidopsis_thaliana
SRR1946257,16.8197,Arabidopsis_thaliana
SRR1946258,15.9897,Arabidopsis_thaliana
SRR1946259,14.8963,Arabidopsis_thaliana
SRR1946260,8.69689,Arabidopsis_thaliana
SRR1946261,8.84345,Arabidopsis_thaliana
SRR1946262,14.0672,Arabidopsis_thaliana
SRR1946263,16.7405,Arabidopsis_thaliana
SRR1946264,18.09,Arabidopsis_thaliana
SRR1946265,15.2326,Arabidopsis_thaliana
SRR1946266,22.2107,Arabidopsis_thaliana
SRR1946267,9.98748,Arabidopsis_thaliana
SRR1946268,17.5346,Arabidopsis_thaliana
SRR1946269,12.3022,Arabidopsis_thaliana
SRR1946270,8.89191,Arabidopsis_thaliana
SRR1946271,14.7046,Arabidopsis_thaliana
SRR1946272,12.1437,Arabidopsis_thaliana
SRR1946273,19.0574,Arabidopsis_thaliana
SRR1946274,11.452,Arabidopsis_thaliana
SRR1946275,12.135,Arabidopsis_thaliana
SRR1946276,18.8658,Arabidopsis_thaliana
SRR1946277,14.2579,Arabidopsis_thaliana
SRR1946278,11.5952,Arabidopsis_thaliana
SRR1946279,16.7742,Arabidopsis_thaliana
SRR1946280,19.8682,Arabidopsis_thaliana
SRR1946281,20.9371,Arabidopsis_thaliana
SRR1946282,8.18137,Arabidopsis_thaliana
SRR1946283,20.5905,Arabidopsis_thaliana
SRR1946284,10.3651,Arabidopsis_thaliana
SRR1946285,16.7688,Arabidopsis_thaliana
SAMN04244126,32.2938,Artocarpus_camansi
SAMEA8918974,NA,Beta_patula
SAMN11125680,NA,Beta_patula
SRR18475468,NA,Beta_patula
SRR18475623,NA,Beta_patula
SRR26113666,58.0058,Biancaea_sappan
SAMN06578933,130.366,Boswellia_sacra
ERR11771286,20.5117,Brassica_rapa
ERR11771287,16.6091,Brassica_rapa
ERR11771288,21.1338,Brassica_rapa
ERR11771289,25.4962,Brassica_rapa
ERR11771290,16.5282,Brassica_rapa
SAMEA114072523,16.545,Brassica_rapa
SAMN03742614,NA,Brassica_rapa
SAMN04940011,96.138,Brassica_rapa
SAMN05210941,92.7274,Brassica_rapa
SRR11906214,56.1002,Brassica_rapa
SRR11963284,16.8159,Brassica_rapa
SRR11963295,18.4935,Brassica_rapa
SRR11963396,17.6961,Brassica_rapa
SRR11963507,16.722,Brassica_rapa
SRR11963610,15.1287,Brassica_rapa
SRR11963611,14.0618,Brassica_rapa
SRR11963622,16.8805,Brassica_rapa
SRR20998126,32.9594,Brassica_rapa
SRR17438246,280.884,Bruguiera_cylindrica
SRR15235731,46.6028,Bruguiera_sexangula
SRR15990560,183.996,Bruguiera_sexangula
SRR10305027,8.38886,Buddleja_alternifolia
SRR10305028,7.20603,Buddleja_alternifolia
SRR10305029,54.6702,Buddleja_alternifolia
SRR10305030,11.1722,Buddleja_alternifolia
SRR10305031,9.68125,Buddleja_alternifolia
SRR10305032,10.2463,Buddleja_alternifolia
SRR10305033,9.95085,Buddleja_alternifolia
SRR10305035,11.059,Buddleja_alternifolia
SRR10305036,9.92176,Buddleja_alternifolia
SRR10305037,6.29067,Buddleja_alternifolia
SRR10305038,10.4058,Buddleja_alternifolia
SRR10305039,9.78505,Buddleja_alternifolia
SRR10305040,11.6512,Buddleja_alternifolia
SRR10305041,8.96287,Buddleja_alternifolia
SRR10305042,9.46565,Buddleja_alternifolia
SRR10305043,11.0343,Buddleja_alternifolia
SRR10305044,9.16038,Buddleja_alternifolia
SRR10305046,11.2036,Buddleja_alternifolia
SRR10305047,10.0803,Buddleja_alternifolia
SRR10305048,11.3122,Buddleja_alternifolia
SRR10305049,11.2879,Buddleja_alternifolia
SRR10305050,11.6975,Buddleja_alternifolia
SRR10305051,10.4106,Buddleja_alternifolia
SRR10305052,11.2827,Buddleja_alternifolia
SRR10305053,10.6671,Buddleja_alternifolia
SRR10305054,9.77723,Buddleja_alternifolia
SRR10305055,9.87157,Buddleja_alternifolia
SRR10305057,9.38025,Buddleja_alternifolia
SRR10305058,5.5455,Buddleja_alternifolia
SRR10305059,9.48956,Buddleja_alternifolia
SRR10305060,9.83028,Buddleja_alternifolia
SRR10305061,9.70324,Buddleja_alternifolia
SRR10305062,9.93734,Buddleja_alternifolia
SRR10305063,10.0657,Buddleja_alternifolia
SRR10305064,10.201,Buddleja_alternifolia
SRR10305065,10.1371,Buddleja_alternifolia
SRR10305066,10.8688,Buddleja_alternifolia
SRR10305068,9.85464,Buddleja_alternifolia
SRR10305069,9.56212,Buddleja_alternifolia
SRR10305070,10.4026,Buddleja_alternifolia
SRR10305071,10.1384,Buddleja_alternifolia
SRR10305072,10.6203,Buddleja_alternifolia
SRR10305073,10.8803,Buddleja_alternifolia
SRR10305074,8.75956,Buddleja_alternifolia
SRR10305075,11.6868,Buddleja_alternifolia
SRR10305076,9.88595,Buddleja_alternifolia
SRR10305077,9.70861,Buddleja_alternifolia
SRR10305079,10.1302,Buddleja_alternifolia
SRR10305080,9.61304,Buddleja_alternifolia
SRR10305081,10.7271,Buddleja_alternifolia
SRR10305082,9.68157,Buddleja_alternifolia
SRR10305083,10.1588,Buddleja_alternifolia
SRR10305084,9.34156,Buddleja_alternifolia
SRR10305085,10.1898,Buddleja_alternifolia
SRR10305086,9.03156,Buddleja_alternifolia
SRR10305087,9.33599,Buddleja_alternifolia
SRR10305088,10.996,Buddleja_alternifolia
SRR10305089,9.49743,Buddleja_alternifolia
SRR10305090,11.3299,Buddleja_alternifolia
SRR10305091,10.6605,Buddleja_alternifolia
SRR10305092,10.6452,Buddleja_alternifolia
SRR10305093,10.8148,Buddleja_alternifolia
SRR10305094,9.58796,Buddleja_alternifolia
SRR10305095,9.58695,Buddleja_alternifolia
SRR10305096,10.0195,Buddleja_alternifolia
SRR10305097,10.0412,Buddleja_alternifolia
SRR10305098,9.99433,Buddleja_alternifolia
SRR10305099,9.92498,Buddleja_alternifolia
SRR10305100,10.7525,Buddleja_alternifolia
SRR10305101,10.1012,Buddleja_alternifolia
SRR10305102,10.269,Buddleja_alternifolia
SRR10305103,10.0775,Buddleja_alternifolia
SRR10305104,11.3728,Buddleja_alternifolia
SRR10305105,9.81552,Buddleja_alternifolia
SRR10305106,8.68095,Buddleja_alternifolia
SRR10305107,7.73082,Buddleja_alternifolia
SRR10305108,10.2956,Buddleja_alternifolia
SRR10305109,9.7392,Buddleja_alternifolia
SRR10305110,12.0461,Buddleja_alternifolia
SRR10305111,11.2287,Buddleja_alternifolia
SRR10305112,9.24062,Buddleja_alternifolia
SRR10305113,9.67319,Buddleja_alternifolia
SRR10305114,8.8155,Buddleja_alternifolia
SRR10305115,8.08482,Buddleja_alternifolia
SRR10305116,8.80409,Buddleja_alternifolia
SRR10305117,9.24062,Buddleja_alternifolia
SRR10305118,8.10727,Buddleja_alternifolia
SRR10305119,9.88189,Buddleja_alternifolia
SRR10305120,10.1401,Buddleja_alternifolia
SRR10305121,9.8249,Buddleja_alternifolia
SRR10305122,9.12848,Buddleja_alternifolia
SRR10305123,9.11801,Buddleja_alternifolia
SRR10305124,9.88218,Buddleja_alternifolia
SRR10305125,9.84416,Buddleja_alternifolia
SRR10305126,9.61014,Buddleja_alternifolia
SRR10305127,9.49813,Buddleja_alternifolia
SRR10305128,105.377,Buddleja_alternifolia
SRR32981569,12.9445,Calochortus_purpureus
SRR33961543,25.3175,Calotropis_procera
SRR28825902,39.5873,Camellia_crapnelliana
SRR22351716,25.7869,Camellia_japonica
SRR22351717,24.075,Camellia_japonica
SRR13636536,4.24567,Camellia_nitidissima
SRR19315149,46.5173,Camellia_nitidissima
SRR22240447,4.37435,Camellia_nitidissima
DRR788019,25.2908,Camellia_pitardii
SRR28281500,36.2234,Campanula_jacobaea
ERR2990207,5.24618,Capsella_rubella
ERR636123,69.6062,Capsella_rubella
ERR636124,54.1652,Capsella_rubella
ERR636125,65.8474,Capsella_rubella
ERR636126,14.4242,Capsella_rubella
ERR636127,46.2354,Capsella_rubella
ERR636128,41.6564,Capsella_rubella
ERR636129,63.0288,Capsella_rubella
ERR636130,40.2657,Capsella_rubella
ERR636131,38.6487,Capsella_rubella
ERR636132,57.6098,Capsella_rubella
ERR636133,34.1737,Capsella_rubella
ERR636134,24.3603,Capsella_rubella
ERR636135,34.1305,Capsella_rubella
ERR636136,25.8791,Capsella_rubella
ERR636137,50.6969,Capsella_rubella
ERR636138,104.447,Capsella_rubella
