SRR,Coverage,Species
SRR17929448,16.4589,Castanea_dentata
SRR17929449,16.9533,Castanea_dentata
SRR17929450,18.4564,Castanea_dentata
SRR17929451,21.9111,Castanea_dentata
SRR17929452,25.2253,Castanea_dentata
SRR17929453,15.8509,Castanea_dentata
SRR17929454,28.455,Castanea_dentata
SRR17929455,19.1861,Castanea_dentata
SRR17929456,22.2767,Castanea_dentata
SRR17929457,17.9364,Castanea_dentata
SRR17929458,19.8375,Castanea_dentata
SRR17929459,20.6379,Castanea_dentata
SRR17929460,21.2189,Castanea_dentata
SRR17929461,18.1612,Castanea_dentata
SRR17929462,23.7278,Castanea_dentata
SRR17929463,26.8808,Castanea_dentata
SRR17929464,29.8367,Castanea_dentata
SRR17929465,21.0589,Castanea_dentata
SRR17929466,20.8321,Castanea_dentata
SRR17929467,22.0198,Castanea_dentata
SRR17929468,19.5556,Castanea_dentata
SRR17929469,20.0553,Castanea_dentata
SRR17929470,32.8795,Castanea_dentata
SRR17929471,22.6978,Castanea_dentata
SRR17929472,16.508,Castanea_dentata
SRR17929473,16.6089,Castanea_dentata
SRR17929474,30.2568,Castanea_dentata
SRR17929475,20.0544,Castanea_dentata
SRR17929476,14.1771,Castanea_dentata
SRR27776648,7.86088,Castanea_dentata
SRR27776649,20.1316,Castanea_dentata
SRR27776650,7.39117,Castanea_dentata
SRR27776651,8.92811,Castanea_dentata
SRR27776652,23.096,Castanea_dentata
SRR27776653,9.30581,Castanea_dentata
SRR27776654,8.65688,Castanea_dentata
SRR27776655,16.7064,Castanea_dentata
SRR27776656,15.4277,Castanea_dentata
SRR27776657,8.83369,Castanea_dentata
SRR27776658,13.35,Castanea_dentata
SRR27776659,8.80148,Castanea_dentata
SRR27776660,9.65497,Castanea_dentata
SRR27776661,9.81593,Castanea_dentata
SRR27776662,10.7882,Castanea_dentata
SRR27776663,4.49498,Castanea_dentata
SRR27776664,5.76899,Castanea_dentata
SRR27776665,6.01368,Castanea_dentata
SRR27776666,4.15674,Castanea_dentata
SRR27776668,11.8194,Castanea_dentata
SRR27776669,13.264,Castanea_dentata
SRR27776670,13.5108,Castanea_dentata
SRR27776673,13.0493,Castanea_dentata
SRR27776674,10.9669,Castanea_dentata
SRR27776675,14.165,Castanea_dentata
SRR27776676,13.8486,Castanea_dentata
SRR27776677,19.8967,Castanea_dentata
SRR27776678,5.71778,Castanea_dentata
SRR27776679,17.2986,Castanea_dentata
SRR27776680,13.8225,Castanea_dentata
SRR27776681,8.20324,Castanea_dentata
SRR27776682,29.371,Castanea_dentata
SRR27776683,5.93573,Castanea_dentata
SRR27776684,18.498,Castanea_dentata
SRR27776685,37.5346,Castanea_dentata
SRR27776686,15.5992,Castanea_dentata
SRR27776687,10.5002,Castanea_dentata
SRR27776688,13.3583,Castanea_dentata
SRR27776689,10.5122,Castanea_dentata
SRR27776690,13.302,Castanea_dentata
SRR27776691,14.9669,Castanea_dentata
SRR27776692,18.6042,Castanea_dentata
SRR27776693,10.8668,Castanea_dentata
SRR27776694,10.5537,Castanea_dentata
SRR27776695,10.9592,Castanea_dentata
SRR27776696,12.0244,Castanea_dentata
SRR27776697,15.6851,Castanea_dentata
SRR27776698,16.7462,Castanea_dentata
SRR27776699,10.9014,Castanea_dentata
SRR27776700,13.7132,Castanea_dentata
SRR27776701,13.9553,Castanea_dentata
SRR27776702,14.6436,Castanea_dentata
SRR27776703,12.6091,Castanea_dentata
SRR27776704,13.8481,Castanea_dentata
SRR27776705,12.563,Castanea_dentata
SRR27776706,12.3904,Castanea_dentata
SRR27776707,14.758,Castanea_dentata
SRR27776708,5.64724,Castanea_dentata
SRR27776709,5.53557,Castanea_dentata
SRR27776711,15.7445,Castanea_dentata
SRR27776712,14.0345,Castanea_dentata
SRR27776713,8.89024,Castanea_dentata
SRR27776714,11.5082,Castanea_dentata
SRR27776715,10.3944,Castanea_dentata
SRR27776716,4.94168,Castanea_dentata
SRR27776717,5.97378,Castanea_dentata
SRR27776718,17.4765,Castanea_dentata
SRR27776720,6.35194,Castanea_dentata
SRR27776721,12.7345,Castanea_dentata
SRR27776722,14.7603,Castanea_dentata
SRR27776723,8.02632,Castanea_dentata
SRR27776724,9.51301,Castanea_dentata
SRR27776726,4.679,Castanea_dentata
SRR27776727,10.1864,Castanea_dentata
SRR27776728,12.4568,Castanea_dentata
SRR27776729,12.1071,Castanea_dentata
SRR27776730,7.02137,Castanea_dentata
SRR27776731,5.38561,Castanea_dentata
SRR27776732,9.14583,Castanea_dentata
SRR27776733,10.0093,Castanea_dentata
SRR27776734,7.20029,Castanea_dentata
SRR27776735,11.2404,Castanea_dentata
SRR27776736,6.48691,Castanea_dentata
SRR27776737,10.7645,Castanea_dentata
SRR27776738,17.3376,Castanea_dentata
SRR27776739,15.4979,Castanea_dentata
SRR27776740,18.3136,Castanea_dentata
SRR27776742,23.8735,Castanea_dentata
SRR27776743,14.3887,Castanea_dentata
SRR27776744,6.22822,Castanea_dentata
SRR27776746,13.964,Castanea_dentata
SRR27776747,17.3128,Castanea_dentata
SRR27776748,14.8337,Castanea_dentata
SRR27776749,4.30476,Castanea_dentata
SRR27776751,11.8437,Castanea_dentata
SRR27776752,5.00034,Castanea_dentata
SRR27776754,5.41784,Castanea_dentata
SRR27776755,11.0847,Castanea_dentata
SRR27776756,10.1046,Castanea_dentata
SRR27776757,20.4479,Castanea_dentata
SRR27776758,24.4694,Castanea_dentata
SRR27776759,15.0284,Castanea_dentata
SRR27776760,10.6555,Castanea_dentata
SRR27776761,26.622,Castanea_dentata
SRR27776763,10.3052,Castanea_dentata
SRR27776764,10.2426,Castanea_dentata
SRR27776765,7.78732,Castanea_dentata
SRR27776766,13.2094,Castanea_dentata
SRR27776767,10.1492,Castanea_dentata
SRR27776768,13.8592,Castanea_dentata
SRR27776769,6.66303,Castanea_dentata
SRR27776771,12.0168,Castanea_dentata
SRR27776772,6.45582,Castanea_dentata
SRR27776774,4.49765,Castanea_dentata
SRR27776775,13.8799,Castanea_dentata
SRR27776776,11.3783,Castanea_dentata
SRR27776777,7.17579,Castanea_dentata
SRR27776779,7.75883,Castanea_dentata
SRR27776780,12.8243,Castanea_dentata
SRR27776781,9.49982,Castanea_dentata
SRR27776784,4.1542,Castanea_dentata
SRR27776785,14.6621,Castanea_dentata
SRR27776786,12.0254,Castanea_dentata
SRR27776788,13.8348,Castanea_dentata
SRR27776789,10.0603,Castanea_dentata
SRR27776790,13.8892,Castanea_dentata
SRR27776791,7.22315,Castanea_dentata
SRR27776792,12.1112,Castanea_dentata
SRR27776793,12.506,Castanea_dentata
SRR27776794,12.6476,Castanea_dentata
SRR27776795,14.8121,Castanea_dentata
SRR27776796,13.6807,Castanea_dentata
SRR27776797,15.568,Castanea_dentata
SRR27776798,11.8876,Castanea_dentata
SRR27776799,7.49698,Castanea_dentata
SRR27776800,10.7713,Castanea_dentata
SRR27776801,9.94693,Castanea_dentata
SRR27776802,5.53871,Castanea_dentata
SRR27776804,8.69217,Castanea_dentata
SRR27776805,10.1514,Castanea_dentata
SRR27776806,14.0551,Castanea_dentata
SRR27776807,9.42378,Castanea_dentata
SRR27776808,5.86746,Castanea_dentata
SRR27776810,13.5041,Castanea_dentata
SRR27776811,13.3803,Castanea_dentata
SRR27776812,14.8988,Castanea_dentata
SRR27776813,7.73346,Castanea_dentata
SRR27776814,9.47207,Castanea_dentata
SRR27776815,14.0405,Castanea_dentata
SRR27776816,6.07484,Castanea_dentata
SRR27776817,9.44428,Castanea_dentata
SRR27776818,16.2716,Castanea_dentata
SRR27776819,9.68879,Castanea_dentata
SRR27776820,6.98966,Castanea_dentata
SRR27776821,4.91207,Castanea_dentata
SRR27776822,10.9867,Castanea_dentata
SRR27776823,16.4792,Castanea_dentata
SRR27776824,12.0373,Castanea_dentata
SRR27776825,6.52791,Castanea_dentata
SRR27776826,11.2413,Castanea_dentata
SRR27776827,11.275,Castanea_dentata
SRR27776828,9.84648,Castanea_dentata
SRR27776829,8.1992,Castanea_dentata
SRR27776830,12.4052,Castanea_dentata
SRR27776831,13.0325,Castanea_dentata
SRR27776832,8.25854,Castanea_dentata
SRR27776833,11.6498,Castanea_dentata
SRR27776834,8.02708,Castanea_dentata
SRR27776835,8.59705,Castanea_dentata
SRR27776836,12.7527,Castanea_dentata
SRR27776837,15.0664,Castanea_dentata
SRR27776838,12.7548,Castanea_dentata
SRR27776839,13.8204,Castanea_dentata
SRR27776840,6.17493,Castanea_dentata
SRR27776841,4.34504,Castanea_dentata
SRR27776842,14.2576,Castanea_dentata
SRR27776843,7.86814,Castanea_dentata
SRR27776844,9.45259,Castanea_dentata
SRR27776845,7.81145,Castanea_dentata
SRR27776846,11.9241,Castanea_dentata
SRR27776847,15.7852,Castanea_dentata
SRR27776848,9.18326,Castanea_dentata
SRR27776850,13.6363,Castanea_dentata
SRR27776852,10.2171,Castanea_dentata
SRR27776853,14.6454,Castanea_dentata
SRR27776854,12.8041,Castanea_dentata
SRR27776855,12.9423,Castanea_dentata
SRR27776856,7.97193,Castanea_dentata
SRR27776857,6.12508,Castanea_dentata
SRR27776858,6.41834,Castanea_dentata
SRR27776859,14.0734,Castanea_dentata
SRR27776860,4.50433,Castanea_dentata
SRR27776861,17.0338,Castanea_dentata
SRR27776863,16.7459,Castanea_dentata
SRR27776864,10.2054,Castanea_dentata
SRR27776865,8.12137,Castanea_dentata
SRR27776866,13.4041,Castanea_dentata
SRR27776867,16.7218,Castanea_dentata
SRR27776868,12.9766,Castanea_dentata
SRR27776869,12.0943,Castanea_dentata
SRR27776870,9.61799,Castanea_dentata
SRR27776871,10.3814,Castanea_dentata
SRR27776872,10.6482,Castanea_dentata
SRR27776873,16.6834,Castanea_dentata
SRR27776874,10.1285,Castanea_dentata
SRR27776875,11.3402,Castanea_dentata
SRR27776876,15.1935,Castanea_dentata
SRR27776877,10.6151,Castanea_dentata
SRR27776878,16.2197,Castanea_dentata
SRR27776879,8.8824,Castanea_dentata
SRR27776880,10.9782,Castanea_dentata
SRR27776882,13.1162,Castanea_dentata
SRR27776883,13.5659,Castanea_dentata
SRR27776884,9.21632,Castanea_dentata
SRR27776885,9.77142,Castanea_dentata
SRR27776887,9.13933,Castanea_dentata
SRR27776888,6.25746,Castanea_dentata
SRR27776889,4.25298,Castanea_dentata
SRR27776890,16.3067,Castanea_dentata
SRR27776891,11.6832,Castanea_dentata
SRR27776892,11.1187,Castanea_dentata
SRR27776893,13.5944,Castanea_dentata
SRR27776894,13.1097,Castanea_dentata
SRR27776895,13.6684,Castanea_dentata
SRR27776896,14.8577,Castanea_dentata
SRR27776897,5.09155,Castanea_dentata
SRR27776898,17.2525,Castanea_dentata
SRR27776899,12.9161,Castanea_dentata
SRR27776900,13.8483,Castanea_dentata
SRR27776901,11.882,Castanea_dentata
SRR27776902,13.0326,Castanea_dentata
SRR27776903,15.1749,Castanea_dentata
SRR27776904,8.87505,Castanea_dentata
SRR27776905,13.9951,Castanea_dentata
SRR27776906,8.13562,Castanea_dentata
SRR27776907,13.4451,Castanea_dentata
SRR27776908,14.5851,Castanea_dentata
SRR27776909,13.4563,Castanea_dentata
SRR27776910,13.4533,Castanea_dentata
SRR27776911,6.29357,Castanea_dentata
SRR27776912,16.5,Castanea_dentata
SRR27776913,7.51451,Castanea_dentata
SRR27776914,15.1709,Castanea_dentata
SRR27776915,12.9829,Castanea_dentata
SRR27776917,6.43,Castanea_dentata
SRR27776918,9.92767,Castanea_dentata
SRR27776920,9.98578,Castanea_dentata
SRR27776921,14.3029,Castanea_dentata
SRR27776922,14.5496,Castanea_dentata
SRR27776923,5.7036,Castanea_dentata
SRR27776924,13.0709,Castanea_dentata
SRR27776925,9.5047,Castanea_dentata
SRR27776926,7.10278,Castanea_dentata
SRR27776927,8.74052,Castanea_dentata
SRR27776928,7.51312,Castanea_dentata
SRR27776929,5.73501,Castanea_dentata
SRR27776930,5.46276,Castanea_dentata
SRR27776931,6.20946,Castanea_dentata
SRR27776932,12.2838,Castanea_dentata
SRR27776933,15.3438,Castanea_dentata
SRR27776934,10.9834,Castanea_dentata
SRR27776935,5.11599,Castanea_dentata
SRR27776936,11.93,Castanea_dentata
SRR27776937,13.2359,Castanea_dentata
SRR27776938,6.20233,Castanea_dentata
SRR27776940,10.8123,Castanea_dentata
SRR27776941,11.323,Castanea_dentata
SRR27776942,8.57551,Castanea_dentata
SRR27776943,12.6829,Castanea_dentata
SRR27776944,10.2588,Castanea_dentata
SRR27776945,10.3285,Castanea_dentata
SRR27776946,13.0175,Castanea_dentata
SRR27776947,4.70807,Castanea_dentata
SRR27776949,14.1446,Castanea_dentata
SRR27776950,6.73461,Castanea_dentata
SRR27776951,8.18224,Castanea_dentata
SRR27776952,8.37065,Castanea_dentata
SRR27776953,10.085,Castanea_dentata
SRR27776954,11.7398,Castanea_dentata
SRR27776955,4.61672,Castanea_dentata
SRR27776956,11.8755,Castanea_dentata
SRR27776957,11.9924,Castanea_dentata
SRR27776959,5.2098,Castanea_dentata
SRR27776960,6.37744,Castanea_dentata
SRR27776961,6.79904,Castanea_dentata
SRR27776962,10.132,Castanea_dentata
SRR27776963,11.8007,Castanea_dentata
SRR27776964,13.8525,Castanea_dentata
SRR27776965,13.2632,Castanea_dentata
SRR27776966,9.55117,Castanea_dentata
SRR27776967,6.98451,Castanea_dentata
SRR27776968,17.7875,Castanea_dentata
SRR27776969,9.65047,Castanea_dentata
SRR27776970,25.8608,Castanea_dentata
SRR27776971,9.24127,Castanea_dentata
SRR27776973,9.11206,Castanea_dentata
SRR27776974,5.93792,Castanea_dentata
SRR27776975,12.1329,Castanea_dentata
SRR27776976,17.4041,Castanea_dentata
SRR27776978,13.9869,Castanea_dentata
SRR27776979,6.72943,Castanea_dentata
SRR27776980,6.18555,Castanea_dentata
SRR27776981,5.41258,Castanea_dentata
SRR27776982,8.14735,Castanea_dentata
SRR27776983,5.88649,Castanea_dentata
SRR27776984,6.51867,Castanea_dentata
SRR27776985,13.6128,Castanea_dentata
SRR27776986,18.7929,Castanea_dentata
SRR27776987,12.1275,Castanea_dentata
SRR27776988,9.56897,Castanea_dentata
SRR27776989,12.6747,Castanea_dentata
SRR27776990,11.0743,Castanea_dentata
SRR27776991,12.7599,Castanea_dentata
SRR27776993,9.82739,Castanea_dentata
SRR27776994,5.69372,Castanea_dentata
SRR27776995,9.46545,Castanea_dentata
SRR27776996,8.6243,Castanea_dentata
SRR27776997,9.70916,Castanea_dentata
SRR27776998,8.85684,Castanea_dentata
SRR27776999,10.6918,Castanea_dentata
SRR27777000,9.38123,Castanea_dentata
SRR27777001,13.5149,Castanea_dentata
SRR27777002,11.7453,Castanea_dentata
SRR27777003,11.1521,Castanea_dentata
SRR27777004,11.7886,Castanea_dentata
SRR27777005,6.57802,Castanea_dentata
SRR27777006,8.8694,Castanea_dentata
SRR27777007,4.33079,Castanea_dentata
SRR27777008,9.83562,Castanea_dentata
SRR27777009,8.22669,Castanea_dentata
SRR27777010,5.21275,Castanea_dentata
SRR27777011,6.34,Castanea_dentata
SRR27777012,12.1039,Castanea_dentata
SRR27777013,9.27494,Castanea_dentata
SRR27777014,18.523,Castanea_dentata
SRR27777016,6.44761,Castanea_dentata
SRR27777017,4.51211,Castanea_dentata
SRR27777018,14.3685,Castanea_dentata
SRR30476765,155.884,Castanea_dentata
SRR30479090,110.341,Castanea_dentata
SRR7267833,8.82498,Castanea_dentata
SRR7267834,7.60561,Castanea_dentata
SRR7267835,7.59967,Castanea_dentata
SRR14368234,12.1564,Casuarina_equisetifolia
SRR17575347,52.3307,Casuarina_equisetifolia
SRR26583429,163.019,Casuarina_equisetifolia
SRR7151437,172.508,Casuarina_equisetifolia
SRR17575344,47.3204,Casuarina_glauca
SRR5311005,65.2477,Casuarina_glauca
SRR5311006,63.4193,Casuarina_glauca
SRR5311007,31.3925,Casuarina_glauca
SRR5311008,55.6111,Casuarina_glauca
SRR5311009,31.6871,Casuarina_glauca
SRR5311010,33.8686,Casuarina_glauca
SRR5311011,35.5724,Casuarina_glauca
SRR5311012,30.5865,Casuarina_glauca
SRR5311013,46.0459,Casuarina_glauca
SRR5349563,14.4774,Casuarina_glauca
SRR12814302,14.8905,Cicer_reticulatum
SRR12834512,12.6264,Cicer_reticulatum
SRR12834513,12.3329,Cicer_reticulatum
SRR12834515,13.0913,Cicer_reticulatum
SRR12834516,12.7595,Cicer_reticulatum
SRR12834517,12.9111,Cicer_reticulatum
SRR12834521,12.4663,Cicer_reticulatum
SRR12834522,12.4991,Cicer_reticulatum
SRR13015400,10.2361,Cicer_reticulatum
SRR13015401,10.8819,Cicer_reticulatum
SRR13015402,11.6473,Cicer_reticulatum
SRR13015403,11.2579,Cicer_reticulatum
SRR13566144,13.4119,Cicer_reticulatum
SRR13566146,10.3272,Cicer_reticulatum
SRR13566154,10.551,Cicer_reticulatum
SRR13566157,10.2316,Cicer_reticulatum
SRR13566161,9.99724,Cicer_reticulatum
SRR13566190,11.8898,Cicer_reticulatum
SRR13566198,9.73509,Cicer_reticulatum
SRR13566202,9.51032,Cicer_reticulatum
SRR13566205,10.6333,Cicer_reticulatum
SRR13566208,8.87381,Cicer_reticulatum
SRR13566209,9.83709,Cicer_reticulatum
SRR13566210,10.5654,Cicer_reticulatum
SRR13566211,9.0666,Cicer_reticulatum
SRR13566212,10.1184,Cicer_reticulatum
SRR13566214,7.1127,Cicer_reticulatum
SRR13566253,9.76093,Cicer_reticulatum
SRR7416913,6.34595,Cinnamomum_micranthum
SRR7416914,14.6162,Cinnamomum_micranthum
SRR7416915,17.0889,Cinnamomum_micranthum
SRR25119781,35.2086,Corymbia_calophylla
ERR7565649,17.4598,Dalbergia_cultrata
ERR7570470,8.85192,Dalbergia_cultrata
ERR3638809,89.0887,Dionaea_muscipula
SRR10334816,5.76416,Eucalyptus_albens
SRR10334850,4.14042,Eucalyptus_albens
SRR10334857,4.42523,Eucalyptus_albens
SRR10334866,4.53925,Eucalyptus_albens
SRR10334903,4.73788,Eucalyptus_albens
SRR10334927,4.18747,Eucalyptus_albens
SRR10334945,NA,Eucalyptus_albens
SRR10334957,NA,Eucalyptus_albens
SRR10334958,NA,Eucalyptus_albens
SRR10334959,NA,Eucalyptus_albens
SRR10334960,NA,Eucalyptus_albens
SRR10334962,NA,Eucalyptus_albens
SRR10334963,NA,Eucalyptus_albens
SRR10334986,NA,Eucalyptus_albens
SRR10334987,NA,Eucalyptus_albens
SRR10334988,NA,Eucalyptus_albens
SRR10334989,NA,Eucalyptus_albens
SRR10334990,NA,Eucalyptus_albens
SRR10334991,NA,Eucalyptus_albens
SRR10334992,NA,Eucalyptus_albens
SRR10334993,NA,Eucalyptus_albens
SRR10334995,NA,Eucalyptus_albens
SRR10334996,NA,Eucalyptus_albens
SRR10334997,NA,Eucalyptus_albens
SRR10334998,NA,Eucalyptus_albens
SRR10334999,NA,Eucalyptus_albens
SRR10335000,NA,Eucalyptus_albens
SRR10335001,NA,Eucalyptus_albens
SRR10335002,NA,Eucalyptus_albens
SRR10335017,NA,Eucalyptus_albens
SRR10335029,NA,Eucalyptus_albens
SRR10335030,NA,Eucalyptus_albens
SRR10335031,NA,Eucalyptus_albens
SRR10335032,NA,Eucalyptus_albens
SRR10335033,NA,Eucalyptus_albens
SRR10335034,NA,Eucalyptus_albens
SRR10335035,NA,Eucalyptus_albens
SRR10335036,NA,Eucalyptus_albens
SRR10335037,NA,Eucalyptus_albens
SRR10335038,NA,Eucalyptus_albens
SRR10335040,NA,Eucalyptus_albens
SRR10335041,NA,Eucalyptus_albens
SRR10335042,NA,Eucalyptus_albens
SRR10335043,NA,Eucalyptus_albens
SRR10335044,NA,Eucalyptus_albens
SRR10335045,NA,Eucalyptus_albens
SRR10335046,NA,Eucalyptus_albens
SRR10335047,NA,Eucalyptus_albens
SRR10335048,NA,Eucalyptus_albens
SRR10335049,NA,Eucalyptus_albens
SRR10335051,NA,Eucalyptus_albens
SRR10335052,NA,Eucalyptus_albens
SRR10335054,NA,Eucalyptus_albens
SRR10335055,NA,Eucalyptus_albens
SRR10335056,NA,Eucalyptus_albens
SRR10335057,NA,Eucalyptus_albens
SRR10335058,NA,Eucalyptus_albens
SRR10335059,NA,Eucalyptus_albens
SRR10335060,NA,Eucalyptus_albens
SRR10335061,NA,Eucalyptus_albens
SRR10335098,NA,Eucalyptus_albens
SRR10335109,NA,Eucalyptus_albens
SRR10335120,NA,Eucalyptus_albens
SRR10335121,NA,Eucalyptus_albens
SRR10335122,NA,Eucalyptus_albens
SRR10335123,NA,Eucalyptus_albens
SRR10335124,NA,Eucalyptus_albens
SRR10335125,NA,Eucalyptus_albens
SRR10335126,NA,Eucalyptus_albens
SRR10335127,NA,Eucalyptus_albens
SRR10335128,NA,Eucalyptus_albens
SRR10335129,NA,Eucalyptus_albens
SRR10335130,NA,Eucalyptus_albens
SRR10335131,NA,Eucalyptus_albens
SRR10335132,NA,Eucalyptus_albens
SRR10335133,NA,Eucalyptus_albens
SRR10335134,NA,Eucalyptus_albens
SRR10335135,NA,Eucalyptus_albens
SRR10335136,NA,Eucalyptus_albens
SRR10335137,NA,Eucalyptus_albens
SRR10335138,NA,Eucalyptus_albens
SRR10335139,NA,Eucalyptus_albens
SRR10335140,NA,Eucalyptus_albens
SRR10335141,NA,Eucalyptus_albens
SRR10335142,NA,Eucalyptus_albens
SRR10335168,NA,Eucalyptus_albens
SRR10335169,NA,Eucalyptus_albens
SRR10335170,NA,Eucalyptus_albens
SRR10335171,NA,Eucalyptus_albens
SRR10335209,NA,Eucalyptus_albens
SRR10335219,NA,Eucalyptus_albens
SRR10335284,NA,Eucalyptus_albens
SRR10335285,NA,Eucalyptus_albens
SRR10335287,NA,Eucalyptus_albens
SRR10335288,NA,Eucalyptus_albens
SRR10335289,NA,Eucalyptus_albens
SRR10335290,NA,Eucalyptus_albens
SRR10335291,NA,Eucalyptus_albens
SRR10335292,NA,Eucalyptus_albens
SRR10335293,NA,Eucalyptus_albens
SRR10335294,NA,Eucalyptus_albens
SRR10335295,NA,Eucalyptus_albens
SRR10335296,NA,Eucalyptus_albens
SRR10335298,NA,Eucalyptus_albens
SRR10335302,NA,Eucalyptus_albens
SRR10335303,NA,Eucalyptus_albens
SRR10335304,NA,Eucalyptus_albens
SRR10335305,NA,Eucalyptus_albens
SRR10335306,NA,Eucalyptus_albens
SRR10335307,NA,Eucalyptus_albens
SRR10335308,NA,Eucalyptus_albens
SRR10335309,NA,Eucalyptus_albens
SRR10335310,NA,Eucalyptus_albens
SRR10335311,NA,Eucalyptus_albens
SRR10335312,NA,Eucalyptus_albens
SRR10335313,NA,Eucalyptus_albens
SRR10335314,NA,Eucalyptus_albens
SRR10335315,NA,Eucalyptus_albens
SRR10335316,NA,Eucalyptus_albens
SRR10335317,NA,Eucalyptus_albens
SRR10335318,NA,Eucalyptus_albens
SRR10335319,NA,Eucalyptus_albens
SRR10335320,NA,Eucalyptus_albens
SRR10335321,NA,Eucalyptus_albens
SRR10335322,NA,Eucalyptus_albens
SRR10335323,NA,Eucalyptus_albens
SRR10335324,NA,Eucalyptus_albens
SRR10335325,NA,Eucalyptus_albens
SRR10335326,NA,Eucalyptus_albens
SRR10335327,NA,Eucalyptus_albens
SRR10335328,NA,Eucalyptus_albens
SRR10335329,NA,Eucalyptus_albens
SRR10335330,NA,Eucalyptus_albens
SRR10335331,NA,Eucalyptus_albens
SRR10335332,NA,Eucalyptus_albens
SRR10335333,NA,Eucalyptus_albens
SRR10335334,NA,Eucalyptus_albens
SRR10335335,NA,Eucalyptus_albens
SRR10335337,NA,Eucalyptus_albens
SRR10335338,NA,Eucalyptus_albens
SRR10335339,NA,Eucalyptus_albens
SRR10335340,NA,Eucalyptus_albens
SRR10335341,NA,Eucalyptus_albens
SRR10335342,NA,Eucalyptus_albens
SRR10335343,NA,Eucalyptus_albens
SRR10335344,NA,Eucalyptus_albens
SRR10335345,NA,Eucalyptus_albens
SRR10335346,NA,Eucalyptus_albens
SRR10335347,NA,Eucalyptus_albens
